cod_regiao;Abacate;;Abacaxi*;;Açaí;;Alfafa fenada;;Algodão arbóreo (em caroço);;Algodão herbáceo (em caroço);;Alho;;Amendoim (em casca);;Arroz (em casca);;Aveia (em grão);;Azeitona;;Banana (cacho);;Batata-doce;;Batata-inglesa;;Borracha (látex coagulado);;Borracha (látex líquido);;Cacau (em amêndoa);;Café (em grão) Total;;Café (em grão) Arábica;;Café (em grão) Canephora;;Caju;;Cana-de-açúcar;;Cana para forragem;;Caqui;;Castanha de caju;;Cebola;;Centeio (em grão);;Cevada (em grão);;Chá-da-índia (folha verde);;Coco-da-baía*;;Dendê (cacho de coco);;Erva-mate (folha verde);;Ervilha (em grão);;Fava (em grão);;Feijão (em grão);;Figo;;Fumo (em folha);;Girassol (em grão);;Goiaba;;Guaraná (semente);;Juta (fibra);;Laranja;;Limão;;Linho (semente);;Maçã;;Malva (fibra);;Mamão;;Mamona (baga);;Mandioca;;Manga;;Maracujá;;Marmelo;;Melancia;;Melão;;Milho (em grão);;Noz (fruto seco);;Palmito;;Pera;;Pêssego;;Pimenta-do-reino;;Rami (fibra);;Sisal ou agave (fibra);;Soja (em grão);;Sorgo (em grão);;Tangerina;;Tomate;;Trigo (em grão);;Triticale (em grão);;Tungue (fruto seco);;Urucum (semente);;Uva;
35013;9141;Toneladas;140;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;52;Toneladas;66462;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1150;Toneladas;3100;Toneladas;-;Toneladas;1214;Toneladas;...;Toneladas;-;Toneladas;236;Toneladas;236;Toneladas;-;Toneladas;...;Toneladas;23373620;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;52060;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;54;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;12;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;86537;Toneladas;-;Toneladas;-;Toneladas;562833;Toneladas;285426;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;435;Toneladas;-;Toneladas;11916;Toneladas;131484;Toneladas;1264;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;25466;Toneladas;-;Toneladas;483;Toneladas;-;Toneladas;100;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;47455;Toneladas;51;Toneladas;40096;Toneladas;17315;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;22;Toneladas
35014;12903;Toneladas;60;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;40;Toneladas;32115;Toneladas;140;Toneladas;-;Toneladas;-;Toneladas;6908;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;2431;Toneladas;2431;Toneladas;-;Toneladas;...;Toneladas;26784256;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;8;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;97;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;351;Toneladas;-;Toneladas;-;Toneladas;112407;Toneladas;5364;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;50;Toneladas;-;Toneladas;6664;Toneladas;1200;Toneladas;73;Toneladas;-;Toneladas;20;Toneladas;-;Toneladas;31911;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;37973;Toneladas;370;Toneladas;70;Toneladas;4782;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35015;10292;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;660;Toneladas;40;Toneladas;-;Toneladas;-;Toneladas;370;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;32975;Toneladas;32975;Toneladas;-;Toneladas;...;Toneladas;8100848;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;2720;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;360;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;21;Toneladas;-;Toneladas;-;Toneladas;106860;Toneladas;1000;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;848;Toneladas;3740;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;35408;Toneladas;-;Toneladas;35;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;25590;Toneladas;3060;Toneladas;118;Toneladas;90;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35016;572;Toneladas;61255;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;2700;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;21494;Toneladas;-;Toneladas;-;Toneladas;4409;Toneladas;...;Toneladas;-;Toneladas;11;Toneladas;11;Toneladas;-;Toneladas;...;Toneladas;16912912;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;309;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;13093;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;2215;Toneladas;-;Toneladas;-;Toneladas;77607;Toneladas;7170;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;4898;Toneladas;3300;Toneladas;100;Toneladas;-;Toneladas;1084;Toneladas;-;Toneladas;47928;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;29208;Toneladas;3950;Toneladas;1577;Toneladas;10298;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;919;Toneladas;10;Toneladas
35017;-;Toneladas;3660;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;2373;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;3712;Toneladas;-;Toneladas;-;Toneladas;5683;Toneladas;...;Toneladas;-;Toneladas;69;Toneladas;69;Toneladas;-;Toneladas;...;Toneladas;16062200;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;7850;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;264;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;78;Toneladas;-;Toneladas;-;Toneladas;38500;Toneladas;915;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;615;Toneladas;-;Toneladas;4494;Toneladas;775;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;48756;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;59796;Toneladas;3540;Toneladas;1174;Toneladas;5470;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;25;Toneladas;-;Toneladas
35018;216;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;13289;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;8590;Toneladas;39481;Toneladas;-;Toneladas;11482;Toneladas;...;Toneladas;-;Toneladas;943;Toneladas;943;Toneladas;-;Toneladas;...;Toneladas;12034160;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;200;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;151;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;288;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;300;Toneladas;-;Toneladas;3360;Toneladas;125;Toneladas;76;Toneladas;-;Toneladas;533;Toneladas;-;Toneladas;57420;Toneladas;-;Toneladas;3;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;106589;Toneladas;18634;Toneladas;20;Toneladas;1120;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35019;1284;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;53747;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;3427;Toneladas;4086;Toneladas;-;Toneladas;4237;Toneladas;...;Toneladas;-;Toneladas;986;Toneladas;972;Toneladas;14;Toneladas;...;Toneladas;8285847;Toneladas;...;Toneladas;333;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;662;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1066;Toneladas;-;Toneladas;-;Toneladas;251728;Toneladas;3329;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;48845;Toneladas;1260;Toneladas;48;Toneladas;-;Toneladas;5760;Toneladas;-;Toneladas;14424;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;13816;Toneladas;200;Toneladas;-;Toneladas;14245;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35020;4102;Toneladas;1795;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;26628;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;2020;Toneladas;1675;Toneladas;-;Toneladas;5817;Toneladas;...;Toneladas;-;Toneladas;3094;Toneladas;3090;Toneladas;4;Toneladas;...;Toneladas;11634960;Toneladas;...;Toneladas;734;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;250;Toneladas;-;Toneladas;-;Toneladas;345;Toneladas;10502;Toneladas;-;Toneladas;-;Toneladas;1223607;Toneladas;16684;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;25;Toneladas;-;Toneladas;50259;Toneladas;118;Toneladas;504;Toneladas;-;Toneladas;52524;Toneladas;-;Toneladas;29440;Toneladas;-;Toneladas;23;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;51200;Toneladas;2095;Toneladas;29963;Toneladas;10906;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;126;Toneladas
35021;1707;Toneladas;89;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;8577;Toneladas;36;Toneladas;-;Toneladas;-;Toneladas;995;Toneladas;-;Toneladas;-;Toneladas;86;Toneladas;...;Toneladas;-;Toneladas;8253;Toneladas;8253;Toneladas;-;Toneladas;...;Toneladas;16982712;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;43;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;264;Toneladas;-;Toneladas;-;Toneladas;90;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;101614;Toneladas;3217;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;5100;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1460;Toneladas;-;Toneladas;28560;Toneladas;-;Toneladas;58;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;46582;Toneladas;1857;Toneladas;16935;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35022;4276;Toneladas;840;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;22350;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;27516;Toneladas;-;Toneladas;157950;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;4667;Toneladas;4667;Toneladas;-;Toneladas;...;Toneladas;3925017;Toneladas;...;Toneladas;882;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;782;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;58437;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;2659;Toneladas;-;Toneladas;-;Toneladas;1115279;Toneladas;20890;Toneladas;-;Toneladas;840;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;8157;Toneladas;-;Toneladas;224;Toneladas;-;Toneladas;7200;Toneladas;-;Toneladas;333315;Toneladas;-;Toneladas;12;Toneladas;-;Toneladas;3840;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;273881;Toneladas;26340;Toneladas;1471;Toneladas;-;Toneladas;81417;Toneladas;4193;Toneladas;-;Toneladas;-;Toneladas;64;Toneladas
35023;376;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;208;Toneladas;-;Toneladas;-;Toneladas;590;Toneladas;43;Toneladas;5285;Toneladas;178;Toneladas;...;Toneladas;-;Toneladas;2726;Toneladas;2726;Toneladas;-;Toneladas;...;Toneladas;6437110;Toneladas;...;Toneladas;182;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;3388;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;661490;Toneladas;10937;Toneladas;-;Toneladas;153;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;36918;Toneladas;-;Toneladas;62;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;43530;Toneladas;-;Toneladas;-;Toneladas;51;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;14949;Toneladas;685;Toneladas;4406;Toneladas;2105;Toneladas;3190;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;70;Toneladas
35024;4414;Toneladas;638;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;39441;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;5201;Toneladas;3548;Toneladas;-;Toneladas;1077;Toneladas;...;Toneladas;-;Toneladas;667;Toneladas;667;Toneladas;-;Toneladas;...;Toneladas;22725495;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;320;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;624;Toneladas;42;Toneladas;-;Toneladas;1424;Toneladas;31356;Toneladas;-;Toneladas;-;Toneladas;791734;Toneladas;56794;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;576;Toneladas;-;Toneladas;28488;Toneladas;19019;Toneladas;61;Toneladas;-;Toneladas;56400;Toneladas;-;Toneladas;43639;Toneladas;-;Toneladas;158;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;51767;Toneladas;5000;Toneladas;6873;Toneladas;1004;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;20;Toneladas
35025;1413;Toneladas;35;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1800;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;384;Toneladas;-;Toneladas;10640;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;1967;Toneladas;1967;Toneladas;-;Toneladas;...;Toneladas;9525000;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;50;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;6;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;3120;Toneladas;-;Toneladas;-;Toneladas;292572;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;5383;Toneladas;-;Toneladas;544;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;23486;Toneladas;-;Toneladas;5;Toneladas;-;Toneladas;80;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;12616;Toneladas;-;Toneladas;-;Toneladas;708;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35026;898;Toneladas;40;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;6;Toneladas;4368;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;4311;Toneladas;-;Toneladas;6;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;3630;Toneladas;3630;Toneladas;-;Toneladas;...;Toneladas;5256500;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;449;Toneladas;-;Toneladas;-;Toneladas;224;Toneladas;270;Toneladas;-;Toneladas;-;Toneladas;260739;Toneladas;12031;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;7778;Toneladas;50;Toneladas;120;Toneladas;-;Toneladas;20;Toneladas;-;Toneladas;21503;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;6;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;10861;Toneladas;1110;Toneladas;5831;Toneladas;1540;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35027;8448;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;116;Toneladas;-;Toneladas;240;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;4583;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;1509;Toneladas;1509;Toneladas;-;Toneladas;...;Toneladas;8688516;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;46;Toneladas;-;Toneladas;-;Toneladas;125;Toneladas;63;Toneladas;-;Toneladas;-;Toneladas;324466;Toneladas;1860;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;20388;Toneladas;1490;Toneladas;197;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;51333;Toneladas;-;Toneladas;22;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;36380;Toneladas;788;Toneladas;5221;Toneladas;2719;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35028;290;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;6;Toneladas;4;Toneladas;-;Toneladas;-;Toneladas;3790;Toneladas;1088;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;60;Toneladas;60;Toneladas;-;Toneladas;...;Toneladas;9655934;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;35;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;396;Toneladas;-;Toneladas;2;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;156821;Toneladas;240;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;26782;Toneladas;-;Toneladas;240;Toneladas;-;Toneladas;1020;Toneladas;-;Toneladas;34565;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;4609;Toneladas;210;Toneladas;3700;Toneladas;596;Toneladas;48;Toneladas;-;Toneladas;-;Toneladas;17;Toneladas;172;Toneladas
35029;8895;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;1786;Toneladas;-;Toneladas;176;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;4480;Toneladas;-;Toneladas;12240;Toneladas;157;Toneladas;...;Toneladas;-;Toneladas;1698;Toneladas;1698;Toneladas;-;Toneladas;...;Toneladas;5066722;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1086;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;411178;Toneladas;3404;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;216;Toneladas;-;Toneladas;11012;Toneladas;3423;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;96943;Toneladas;-;Toneladas;63;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;34660;Toneladas;1265;Toneladas;5750;Toneladas;4905;Toneladas;1978;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas
35030;7973;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;175;Toneladas;-;Toneladas;-;Toneladas;432;Toneladas;4640;Toneladas;1800;Toneladas;187500;Toneladas;1445;Toneladas;...;Toneladas;-;Toneladas;70247;Toneladas;70247;Toneladas;-;Toneladas;...;Toneladas;6912978;Toneladas;...;Toneladas;70;Toneladas;-;Toneladas;68208;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;13694;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1118486;Toneladas;8689;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;18835;Toneladas;3120;Toneladas;677;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;245628;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;80;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;59966;Toneladas;3200;Toneladas;26198;Toneladas;7610;Toneladas;300;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;961;Toneladas
35031;16861;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;561;Toneladas;-;Toneladas;-;Toneladas;6;Toneladas;-;Toneladas;-;Toneladas;3115;Toneladas;517;Toneladas;15250;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;2223;Toneladas;2223;Toneladas;-;Toneladas;...;Toneladas;2273510;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1213;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1202;Toneladas;-;Toneladas;-;Toneladas;695183;Toneladas;72671;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;92453;Toneladas;6223;Toneladas;833;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;73172;Toneladas;-;Toneladas;136;Toneladas;75;Toneladas;18;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;34016;Toneladas;-;Toneladas;15015;Toneladas;50700;Toneladas;3600;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;148;Toneladas
35032;2611;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;4153;Toneladas;461;Toneladas;12950;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;1093;Toneladas;1093;Toneladas;-;Toneladas;...;Toneladas;3309609;Toneladas;...;Toneladas;2265;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1641;Toneladas;7457;Toneladas;-;Toneladas;296;Toneladas;22508;Toneladas;-;Toneladas;-;Toneladas;30993;Toneladas;3606;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;7521;Toneladas;420;Toneladas;296;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;33649;Toneladas;3;Toneladas;-;Toneladas;-;Toneladas;1400;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;14813;Toneladas;66;Toneladas;326;Toneladas;45333;Toneladas;420;Toneladas;20;Toneladas;-;Toneladas;-;Toneladas;15000;Toneladas
35033;3716;Toneladas;-;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;9;Toneladas;50;Toneladas;-;Toneladas;2526;Toneladas;210;Toneladas;11880;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;11644;Toneladas;11644;Toneladas;-;Toneladas;...;Toneladas;134975;Toneladas;...;Toneladas;248;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;657;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;44;Toneladas;-;Toneladas;-;Toneladas;38328;Toneladas;929;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;655;Toneladas;959;Toneladas;70;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;34600;Toneladas;5;Toneladas;45;Toneladas;-;Toneladas;21;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;5887;Toneladas;15;Toneladas;4641;Toneladas;5466;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;832;Toneladas
35034;45;Toneladas;20;Toneladas;-;Toneladas;...;Toneladas;-;Toneladas;108;Toneladas;-;Toneladas;12531;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;1918;Toneladas;756;Toneladas;-;Toneladas;2577;Toneladas;...;Toneladas;-;Toneladas;442;Toneladas;442;Toneladas;-;Toneladas;...;Toneladas;6631950;Toneladas;...;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;584;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;2;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;200;Toneladas;-;Toneladas;-;Toneladas;80;Toneladas;375;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;2734;Toneladas;33;Toneladas;3169;Toneladas;749;Toneladas;495;Toneladas;-;Toneladas;2040;Toneladas;-;Toneladas;2840;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;2454;Toneladas;-;Toneladas;254;Toneladas;510;Toneladas;-;Toneladas;-;Toneladas;-;Toneladas;3458;Toneladas;3483;Toneladas
