cod_regiao;Abacate;;Abacaxi*;;Açaí;;Alfafa fenada;;Algodão arbóreo (em caroço);;Algodão herbáceo (em caroço);;Alho;;Amendoim (em casca);;Arroz (em casca);;Aveia (em grão);;Azeitona;;Banana (cacho);;Batata-doce;;Batata-inglesa;;Borracha (látex coagulado);;Borracha (látex líquido);;Cacau (em amêndoa);;Café (em grão) Total;;Café (em grão) Arábica;;Café (em grão) Canephora;;Caju;;Cana-de-açúcar;;Cana para forragem;;Caqui;;Castanha de caju;;Cebola;;Centeio (em grão);;Cevada (em grão);;Chá-da-índia (folha verde);;Coco-da-baía*;;Dendê (cacho de coco);;Erva-mate (folha verde);;Ervilha (em grão);;Fava (em grão);;Feijão (em grão);;Figo;;Fumo (em folha);;Girassol (em grão);;Goiaba;;Guaraná (semente);;Juta (fibra);;Laranja;;Limão;;Linho (semente);;Maçã;;Malva (fibra);;Mamão;;Mamona (baga);;Mandioca;;Manga;;Maracujá;;Marmelo;;Melancia;;Melão;;Milho (em grão);;Noz (fruto seco);;Palmito;;Pera;;Pêssego;;Pimenta-do-reino;;Rami (fibra);;Sisal ou agave (fibra);;Soja (em grão);;Sorgo (em grão);;Tangerina;;Tomate;;Trigo (em grão);;Triticale (em grão);;Tungue (fruto seco);;Urucum (semente);;Uva;
35047;19625;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;24846;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;1275;Quilogramas por Hectare;1275;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;53261;Quilogramas por Hectare;...;Quilogramas por Hectare;25156;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;2000;Quilogramas por Hectare;-;Quilogramas por Hectare;1625;Quilogramas por Hectare;16000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;20157;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;23000;Quilogramas por Hectare;18000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;17073;Quilogramas por Hectare;20000;Quilogramas por Hectare;14400;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3138;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;19276;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;24266;Quilogramas por Hectare;29200;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;14597;Quilogramas por Hectare
35048;17839;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;2200;Quilogramas por Hectare;2200;Quilogramas por Hectare;-;Quilogramas por Hectare;20440;Quilogramas por Hectare;11500;Quilogramas por Hectare;25200;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;1588;Quilogramas por Hectare;1591;Quilogramas por Hectare;1200;Quilogramas por Hectare;...;Quilogramas por Hectare;59630;Quilogramas por Hectare;...;Quilogramas por Hectare;27988;Quilogramas por Hectare;-;Quilogramas por Hectare;28000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;1513;Quilogramas por Hectare;16171;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;23032;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;24737;Quilogramas por Hectare;22813;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;18548;Quilogramas por Hectare;13200;Quilogramas por Hectare;19000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;5801;Quilogramas por Hectare;-;Quilogramas por Hectare;5000;Quilogramas por Hectare;-;Quilogramas por Hectare;18871;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3006;Quilogramas por Hectare;2000;Quilogramas por Hectare;33043;Quilogramas por Hectare;45628;Quilogramas por Hectare;2455;Quilogramas por Hectare;1820;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;13354;Quilogramas por Hectare
35049;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3000;Quilogramas por Hectare;7007;Quilogramas por Hectare;19444;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;1200;Quilogramas por Hectare;1200;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;28000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;1400;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;25000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3217;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;20000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;37195;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;6444;Quilogramas por Hectare
35050;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;4043;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;17222;Quilogramas por Hectare;-;Quilogramas por Hectare;25000;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;119686;Quilogramas por Hectare;...;Quilogramas por Hectare;15160;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;1223;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;23125;Quilogramas por Hectare;18000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;19026;Quilogramas por Hectare;-;Quilogramas por Hectare;18471;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;6114;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;8000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3580;Quilogramas por Hectare;-;Quilogramas por Hectare;17136;Quilogramas por Hectare;45625;Quilogramas por Hectare;3000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;875;Quilogramas por Hectare;-;Quilogramas por Hectare
35051;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;7165;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;11808;Quilogramas por Hectare;15000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;61000;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;1310;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;26000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;17415;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3810;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3000;Quilogramas por Hectare;-;Quilogramas por Hectare;23842;Quilogramas por Hectare;64543;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;14000;Quilogramas por Hectare
35052;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;16987;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;63177;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;1323;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;17500;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;22857;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;20000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;4374;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;20000;Quilogramas por Hectare;50000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare
35053;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;18750;Quilogramas por Hectare;-;Quilogramas por Hectare;18000;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;70000;Quilogramas por Hectare;...;Quilogramas por Hectare;6429;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;1163;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;14600;Quilogramas por Hectare;-;Quilogramas por Hectare;19467;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3964;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;25444;Quilogramas por Hectare;57938;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare
35054;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;10731;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;12174;Quilogramas por Hectare;-;Quilogramas por Hectare;10000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;5000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare
35055;9000;Quilogramas por Hectare;17188;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;3257;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;23001;Quilogramas por Hectare;11300;Quilogramas por Hectare;-;Quilogramas por Hectare;2503;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;1154;Quilogramas por Hectare;875;Quilogramas por Hectare;1600;Quilogramas por Hectare;...;Quilogramas por Hectare;55563;Quilogramas por Hectare;...;Quilogramas por Hectare;18556;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;2414;Quilogramas por Hectare;7381;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;917;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;20684;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;65000;Quilogramas por Hectare;24933;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;24000;Quilogramas por Hectare;-;Quilogramas por Hectare;19852;Quilogramas por Hectare;-;Quilogramas por Hectare;16347;Quilogramas por Hectare;-;Quilogramas por Hectare;19100;Quilogramas por Hectare;-;Quilogramas por Hectare;2275;Quilogramas por Hectare;-;Quilogramas por Hectare;3493;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;29466;Quilogramas por Hectare;50000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare
35056;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;18710;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;30000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;1000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;13475;Quilogramas por Hectare;-;Quilogramas por Hectare;10000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;2645;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare
35057;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;2000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;...;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;5000;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare;-;Quilogramas por Hectare
